30	26	2
208	28	2
151	280	2
151	280	2
26	225	2
180	152	2
28	1	2
298	109	2
53	174	2
225	26	2
53	280	2
280	53	2
180	18	2
53	280	2
28	285	2
28	285	2
176	127	2
223	280	2
81	28	2
30	26	2
26	30	2
174	53	2
26	127	2
26	174	2
26	280	2
26	81	2
26	4	2
26	152	2
26	225	2
26	208	2
26	9	2
26	18	2
26	121	2
26	64	2
26	30	2
26	191	2
26	53	2
26	307	2
26	298	2
26	12	2
26	285	2
26	180	2
26	69	2
26	223	2
26	256	2
223	28	2
223	53	2
30	26	2
26	30	2
12	28	2
180	18	2
223	225	2
225	223	2
223	225	2
225	26	2
225	26	2
223	28	2
191	256	2
298	69	2
223	127	2
223	53	2
223	28	2
208	28	2
223	28	2
28	223	2
26	28	2
174	53	2
174	298	2
180	225	2
30	26	2
26	30	2
12	28	2
18	28	2
81	28	2
81	226	2
30	26	2
26	30	2
225	180	2
18	180	2
151	54	2
151	81	2
26	69	2
53	28	2
18	28	2
208	28	2
180	307	2
223	225	2
180	18	2
225	223	2
69	26	2
18	28	2
28	18	2
208	9	2
208	18	2
208	1	2
208	256	2
208	307	2
151	26	2
298	26	2
28	18	2
26	151	2
9	208	2
26	28	2
280	53	2
53	280	2
208	127	2
26	28	2
26	28	2
298	26	2
26	28	2
18	28	2
26	28	2
1	208	2
1	28	2
307	208	2
307	28	2
208	28	2
26	28	2
9	208	2
9	208	2
28	256	2
28	26	2
208	28	2
1	208	2
1	28	2
28	26	2
28	26	2
28	26	2
256	28	2
26	28	2
26	208	2
208	4	2
26	28	2
4	208	2
53	174	2
28	298	2
4	208	2
298	28	2
208	28	2
28	26	2
28	26	2
28	26	2
28	26	2
28	26	2
28	26	2
28	26	2
176	26	2
180	18	2
26	28	2
208	28	2
26	28	2
28	53	2
26	28	2
208	28	2
174	195	2
256	208	2
18	180	2
280	28	2
280	53	2
152	180	2
1	256	2
28	121	2
28	121	2
28	12	2
28	141	2
28	174	2
28	18	2
28	1	2
28	307	2
28	26	2
28	12	2
28	285	2
28	223	2
53	28	2
28	53	2
53	28	2
30	26	2
26	30	2
152	180	2
280	53	2
53	280	2
208	28	2
53	280	2
28	280	2
28	81	2
28	121	2
28	64	2
28	30	2
28	26	2
28	69	2
28	223	2
28	127	2
28	4	2
28	208	2
28	9	2
28	18	2
28	1	2
28	307	2
28	12	2
28	256	2
12	285	2
12	285	2
53	280	2
280	53	2
53	280	2
69	28	2
28	285	2
53	174	2
53	280	2
28	180	2
28	180	2
28	180	2
28	191	2
28	180	2
69	307	2
225	307	2
225	127	2
225	18	2
225	307	2
225	26	2
225	307	2
225	26	2
225	26	2
26	225	2
26	225	2
26	225	2
26	225	2
26	225	2
307	225	2
180	152	2
30	28	2
69	28	2
81	28	2
223	28	2
28	298	2
9	28	2
152	180	2
180	152	2
26	18	2
53	174	2
53	280	2
12	18	2
180	307	2
298	28	2
174	53	2
180	18	2
18	28	2
18	28	2
298	28	2
225	223	2
28	285	2
280	53	2
64	28	2
26	28	2
53	280	2
28	81	2
28	26	2
280	53	2
280	53	2
280	28	2
81	28	2
28	26	2
28	18	2
26	28	2
180	18	2
180	18	2
28	18	2
26	223	2
180	18	2
151	152	2
151	152	2
18	28	2
180	18	2
81	28	2
208	28	2
28	121	2
180	152	2
256	28	2
28	9	2
152	151	2
9	28	2
191	256	2
176	127	3
53	28	3
81	28	3
174	195	3
174	195	3
298	174	3
174	298	3
81	26	3
12	28	3
26	81	3
280	53	3
53	174	3
53	280	3
28	285	3
208	28	3
9	26	3
26	28	3
26	9	3
256	307	3
26	225	3
26	225	3
208	28	3
208	28	3
208	28	3
208	28	3
208	28	3
69	223	3
28	256	3
174	195	3
280	174	3
280	53	3
26	28	3
223	69	3
69	223	3
4	12	3
223	225	3
151	54	3
225	223	3
223	225	3
26	151	3
127	256	3
18	208	3
18	307	3
256	127	3
53	280	3
307	225	3
151	152	3
69	298	3
298	69	3
180	307	3
53	280	3
12	4	3
152	30	3
152	28	3
152	151	3
208	28	3
208	28	3
69	285	3
225	26	3
174	298	3
18	208	3
208	18	3
225	18	3
225	307	3
208	28	3
208	28	3
208	18	3
18	225	3
1	4	3
4	1	3
180	152	3
180	298	3
53	280	3
280	53	3
53	280	3
69	223	3
280	53	3
53	280	3
280	53	3
69	223	3
53	298	3
298	53	3
1	191	3
151	26	3
180	152	3
152	180	3
12	28	3
223	28	3
223	28	3
4	12	3
53	174	3
53	280	3
53	298	3
53	280	3
307	180	3
81	69	3
12	4	3
307	225	3
26	225	3
26	151	3
174	53	3
53	280	3
53	174	3
174	53	3
280	53	3
223	28	3
223	225	3
53	174	3
18	180	3
208	28	3
298	174	3
53	280	3
223	225	3
280	53	3
208	28	3
26	225	3
28	151	3
176	223	3
176	223	3
26	225	3
180	152	3
127	26	3
26	225	3
152	180	3
256	121	3
26	225	3
223	28	3
180	152	3
26	127	3
180	18	3
180	18	3
18	180	3
26	12	3
26	225	3
225	26	3
26	225	3
26	28	3
307	28	3
127	26	3
176	223	3
208	285	3
225	26	3
223	28	3
26	225	3
225	26	3
26	225	3
18	28	3
18	28	3
225	26	3
26	225	3
225	307	3
223	176	3
280	53	3
180	152	3
180	152	3
180	152	3
53	280	3
53	280	3
280	53	3
69	226	3
191	127	3
280	53	3
280	53	3
180	18	3
53	280	3
26	28	3
53	251	3
180	191	3
280	225	3
225	307	3
307	225	3
256	18	3
256	307	3
208	285	4
307	28	4
307	180	4
307	180	4
180	18	4
53	174	4
28	285	4
223	176	4
18	208	4
28	18	4
127	256	4
28	18	4
18	28	4
53	298	4
28	18	4
28	18	4
28	208	4
298	174	4
298	53	4
53	298	4
53	298	4
28	208	4
28	18	4
28	208	4
28	18	4
26	18	4
298	141	4
18	26	4
53	298	4
174	53	4
298	53	4
53	28	4
53	174	4
28	53	4
12	4	4
1	256	4
28	195	4
28	280	4
28	225	4
28	285	4
28	256	4
28	251	4
18	208	4
28	208	4
28	18	4
280	53	4
141	12	4
53	280	4
53	280	4
280	53	4
53	280	4
280	53	4
53	280	4
53	280	4
12	28	4
280	53	4
12	28	4
251	53	4
307	180	4
53	251	4
180	152	4
127	26	4
12	28	4
174	53	4
53	174	4
53	280	4
280	53	4
280	151	4
298	109	4
1	127	4
208	28	4
298	109	4
53	280	4
30	28	4
223	18	4
26	30	4
151	54	4
12	28	4
127	26	4
26	92	4
81	28	4
26	92	4
18	208	4
251	28	4
12	28	4
174	195	4
174	53	4
208	225	4
180	152	4
26	12	4
180	18	4
26	12	4
28	298	4
18	1	4
180	152	4
180	298	4
180	152	4
180	18	4
26	28	4
28	26	4
180	18	4
26	223	4
26	223	4
180	18	4
28	26	4
12	28	4
180	18	4
26	28	4
9	28	4
18	208	4
18	28	4
28	280	4
28	81	4
28	121	4
28	64	4
28	30	4
28	26	4
28	69	4
26	28	4
1	256	4
81	28	4
223	28	4
256	1	4
12	28	4
26	12	4
53	174	4
307	208	4
307	18	4
174	53	4
174	53	4
180	18	4
298	195	4
298	141	4
298	53	4
298	251	4
307	208	4
174	53	4
223	225	4
69	28	4
69	223	4
12	28	4
1	127	4
81	28	4
26	196	4
180	18	4
28	53	4
223	225	4
223	307	4
307	223	4
127	174	4
127	18	4
127	307	4
127	298	4
127	69	4
127	223	4
127	256	4
127	292	4
223	307	4
223	127	4
127	223	4
307	223	4
280	26	4
280	53	4
298	195	4
298	141	4
298	53	4
298	251	4
81	28	4
223	208	4
223	26	4
223	208	4
12	28	4
223	28	4
223	307	4
28	223	4
26	223	4
223	307	4
223	12	4
12	223	4
30	26	4
280	26	4
223	12	4
152	280	4
280	152	4
307	223	4
176	223	4
26	280	4
26	280	4
53	28	4
53	280	4
26	12	4
26	12	4
53	298	4
53	174	4
53	280	4
174	53	4
223	176	4
53	174	4
208	223	4
223	208	4
53	174	4
256	127	4
18	307	4
141	298	4
251	298	4
251	298	4
53	280	4
280	53	4
81	28	4
28	81	4
280	53	4
280	53	4
180	307	4
53	280	4
12	18	4
12	307	4
12	18	4
12	307	4
18	28	4
18	28	4
180	307	4
18	28	4
30	28	4
280	152	4
280	28	4
53	26	4
26	53	4
9	18	4
18	28	4
18	307	4
307	180	4
298	28	4
26	127	4
26	64	4
26	174	4
26	81	4
180	152	4
64	28	4
81	26	4
26	81	4
26	28	4
298	28	4
26	53	4
53	26	4
18	307	4
26	127	4
18	307	4
307	208	4
307	28	4
307	208	4
307	28	4
307	26	4
307	208	4
307	18	4
223	225	4
26	225	4
307	208	4
307	18	4
28	26	4
28	223	4
53	28	4
223	28	4
1	26	4
26	1	4
298	28	4
28	298	4
81	226	4
298	28	4
26	28	4
26	307	4
26	307	4
26	12	4
69	28	4
69	223	4
53	280	4
280	53	4
81	28	4
256	28	4
26	307	4
180	152	4
223	28	4
28	256	4
81	26	4
18	28	4
53	280	4
1	18	4
53	225	4
26	28	4
18	28	4
53	225	4
256	28	4
208	28	4
28	256	4
142	121	4
28	26	4
28	141	4
1	28	4
53	280	4
26	53	4
53	26	4
280	53	4
53	280	4
223	18	4
251	28	4
28	26	4
26	28	4
26	223	4
174	53	4
53	174	4
53	280	4
26	28	4
174	53	4
223	26	4
174	53	4
18	208	4
12	26	4
28	53	4
26	307	4
53	280	4
53	280	4
280	53	4
26	127	4
53	280	4
280	53	4
12	28	4
12	28	4
208	4	4
4	208	4
298	127	4
298	81	4
298	292	4
307	28	4
81	298	4
18	307	4
26	237	4
81	28	4
307	208	4
12	28	4
81	28	5
152	180	5
69	298	5
69	285	5
223	225	5
180	18	5
26	127	5
26	174	5
26	280	5
26	81	5
26	4	5
26	152	5
26	225	5
26	208	5
26	9	5
26	18	5
26	121	5
26	64	5
26	30	5
26	191	5
26	53	5
26	307	5
26	298	5
26	12	5
26	285	5
26	180	5
26	69	5
26	223	5
26	256	5
26	225	5
26	225	5
307	12	5
180	18	5
280	26	5
127	256	5
256	127	5
127	256	5
26	280	5
280	26	5
208	26	5
12	307	5
12	307	5
151	152	5
151	280	5
151	280	5
280	26	5
26	225	5
26	280	5
53	280	5
9	225	5
280	26	5
26	280	5
280	26	5
307	127	5
26	280	5
298	127	5
127	298	5
298	127	5
127	298	5
26	9	5
18	180	5
180	18	5
18	307	5
223	28	5
26	127	5
26	174	5
26	280	5
26	81	5
26	4	5
26	152	5
26	225	5
26	208	5
26	9	5
26	18	5
26	121	5
26	64	5
26	30	5
26	191	5
26	53	5
26	307	5
26	298	5
26	12	5
26	285	5
26	180	5
26	69	5
26	223	5
26	256	5
280	26	5
225	223	5
18	307	5
26	280	5
26	12	5
223	225	5
152	298	5
152	180	5
81	223	5
280	28	5
180	152	5
18	26	5
26	208	5
208	26	5
9	225	5
9	225	5
208	26	5
9	225	5
9	225	5
26	152	5
176	223	5
26	208	5
26	307	5
9	225	5
26	152	5
81	28	5
280	26	5
26	280	5
280	26	5
180	152	5
9	18	5
18	127	5
18	4	5
18	208	5
18	9	5
18	1	5
18	307	5
18	12	5
18	256	5
9	18	5
30	280	5
30	81	5
30	152	5
30	64	5
30	151	5
30	26	5
30	69	5
30	223	5
81	30	5
280	225	5
26	152	5
69	28	5
109	298	5
298	109	5
9	208	5
28	26	5
28	26	5
9	208	5
280	26	5
280	225	5
26	280	5
26	152	5
223	127	5
26	285	5
223	18	5
223	176	5
26	285	5
9	208	5
18	127	5
26	127	5
26	174	5
26	280	5
26	81	5
26	4	5
26	152	5
26	208	5
26	9	5
26	18	5
26	121	5
26	64	5
26	30	5
26	191	5
26	53	5
26	307	5
26	298	5
26	12	5
26	285	5
26	180	5
26	69	5
26	223	5
26	256	5
18	28	5
307	18	5
176	223	5
109	285	5
223	28	5
28	69	5
174	298	5
298	174	5
26	307	5
280	53	5
26	225	5
225	26	5
223	127	5
28	285	5
180	152	5
26	280	5
152	180	5
307	256	5
180	152	5
4	28	5
18	28	5
18	180	5
127	256	5
256	127	5
81	28	5
26	307	5
69	28	5
176	223	5
81	223	5
191	1	5
26	127	5
26	174	5
26	280	5
26	81	5
26	4	5
26	152	5
26	225	5
26	208	5
26	9	5
26	18	5
26	121	5
26	64	5
26	30	5
26	191	5
26	53	5
26	307	5
26	298	5
26	12	5
26	285	5
26	180	5
26	69	5
26	223	5
26	256	5
81	28	5
307	223	5
18	307	5
26	9	5
81	28	5
26	237	5
298	109	5
298	81	5
298	292	5
208	28	5
9	26	5
26	9	5
9	26	5
28	208	5
28	285	5
28	307	5
26	298	5
298	26	5
26	92	5
174	53	5
152	151	5
4	26	5
26	4	5
208	225	5
225	208	5
180	225	5
208	256	5
81	30	5
127	223	5
30	81	5
81	28	5
256	208	5
28	69	5
307	292	5
26	280	5
251	28	5
69	28	5
298	28	5
152	151	5
152	151	5
208	127	5
18	225	5
18	225	5
9	225	5
191	225	5
26	1	5
191	225	5
9	225	5
180	152	5
223	28	5
81	26	5
26	81	5
256	28	5
280	26	5
26	280	5
191	225	5
81	28	5
18	180	5
223	28	5
152	180	5
26	280	5
180	152	5
307	180	5
256	307	5
34	26	5
152	151	5
18	180	5
180	307	5
151	280	5
12	28	5
12	28	5
152	151	5
18	28	5
53	12	5
28	18	5
237	26	5
12	53	5
53	12	5
12	53	5
53	298	5
298	53	5
307	28	5
28	307	5
180	18	5
307	127	5
208	256	5
256	208	5
256	208	5
256	208	5
208	28	6
307	28	6
18	180	6
28	18	6
18	208	6
18	28	6
298	53	6
53	298	6
180	18	6
53	225	6
12	285	6
151	280	6
53	225	6
9	225	6
12	307	6
30	26	6
53	225	6
53	225	6
53	280	6
280	53	6
81	12	6
28	176	6
53	280	6
53	127	6
307	223	6
298	28	6
223	225	6
18	28	6
28	18	6
180	225	6
180	152	6
225	180	6
9	225	6
225	9	6
81	223	6
225	127	6
225	152	6
225	208	6
225	9	6
225	18	6
225	1	6
225	191	6
225	307	6
225	298	6
225	26	6
225	163	6
225	256	6
225	26	6
141	298	6
280	53	6
280	151	6
28	18	6
69	223	6
69	307	6
151	54	6
18	28	6
53	280	6
28	18	6
223	69	6
28	18	6
307	28	6
225	163	6
180	225	6
225	180	6
9	225	6
298	141	6
141	298	6
30	176	6
176	28	6
176	30	6
28	176	6
223	225	6
81	28	6
28	53	6
18	127	6
53	174	6
18	28	6
223	225	6
69	223	6
53	28	6
174	53	6
53	174	6
180	18	6
280	53	6
53	280	6
18	180	6
223	225	6
223	127	6
53	225	6
28	141	6
12	28	6
53	298	6
152	180	6
280	26	6
191	225	6
223	69	6
174	18	6
223	28	6
69	223	6
53	127	6
69	28	6
28	69	6
223	127	6
280	53	6
53	280	6
225	280	6
225	26	6
180	225	6
18	180	6
18	180	6
69	28	6
53	280	6
53	174	6
280	53	6
53	280	6
280	26	6
53	12	6
53	225	6
12	53	6
28	195	6
28	141	6
28	127	6
28	174	6
28	280	6
28	4	6
28	152	6
28	225	6
28	208	6
28	9	6
28	176	6
28	1	6
28	64	6
28	30	6
28	191	6
28	298	6
28	26	6
28	12	6
28	285	6
28	223	6
28	256	6
28	81	6
28	18	6
28	53	6
28	180	6
53	174	6
141	28	6
53	298	6
18	28	6
307	223	6
142	81	6
180	18	6
180	18	6
53	280	6
142	81	6
225	26	6
174	53	6
12	4	6
18	28	6
53	174	6
298	28	6
53	127	6
53	141	6
280	151	6
280	28	6
18	208	6
280	174	6
280	53	6
9	225	6
9	225	6
28	1	6
30	26	6
208	225	6
81	26	6
208	225	6
53	298	6
53	141	6
53	12	6
53	280	6
208	225	6
280	53	6
28	225	6
53	28	6
307	28	6
28	53	6
1	28	6
53	28	6
28	53	6
81	142	6
53	28	6
26	127	6
26	174	6
26	280	6
26	81	6
26	4	6
26	152	6
26	225	6
26	208	6
26	9	6
26	18	6
26	121	6
26	64	6
26	30	6
26	191	6
26	53	6
26	307	6
26	298	6
26	12	6
26	285	6
26	180	6
26	69	6
26	223	6
26	256	6
208	225	6
298	53	6
81	28	6
180	225	6
53	298	6
298	53	6
28	307	6
180	18	6
26	92	6
26	92	6
142	81	6
53	298	6
18	28	6
298	53	6
53	298	6
298	53	6
12	28	6
9	26	6
28	18	6
28	12	6
28	285	6
28	223	6
28	280	6
298	174	6
28	18	6
28	12	6
28	285	6
28	223	6
81	28	6
53	298	6
26	9	6
9	26	6
307	223	6
53	298	6
26	127	6
53	28	6
152	180	6
28	53	6
127	256	6
298	53	6
26	9	6
223	69	6
69	223	6
81	28	6
53	12	6
12	28	6
9	26	6
26	9	6
9	26	6
12	53	6
53	12	6
9	26	6
12	53	6
174	53	6
28	141	6
69	28	6
28	53	6
298	127	6
298	53	6
307	18	6
256	307	6
26	307	6
307	26	6
53	298	6
307	223	6
30	26	6
180	152	6
12	208	6
18	208	6
18	307	6
26	9	6
26	92	6
191	225	6
81	28	6
256	307	6
127	256	6
180	152	6
191	225	6
191	225	6
26	81	6
4	28	6
30	28	6
223	176	6
174	53	6
30	28	6
53	298	6
176	223	6
176	223	6
280	26	6
26	280	6
280	151	6
280	26	6
141	28	6
26	280	6
26	28	6
18	180	6
30	121	6
176	223	6
28	176	6
4	28	6
26	176	6
53	280	6
28	141	6
28	127	6
28	174	6
28	280	6
28	81	6
28	4	6
28	152	6
28	225	6
28	208	6
28	9	6
28	18	6
28	176	6
28	121	6
28	1	6
28	64	6
28	30	6
28	191	6
28	53	6
28	307	6
28	298	6
28	26	6
28	12	6
28	285	6
28	180	6
28	223	6
28	256	6
28	195	6
28	141	6
28	127	6
28	174	6
28	280	6
28	81	6
28	4	6
28	152	6
28	225	6
28	208	6
28	9	6
28	18	6
28	176	6
28	121	6
28	1	6
28	30	6
28	191	6
28	53	6
28	307	6
28	298	6
28	26	6
28	12	6
28	285	6
28	180	6
28	223	6
28	256	6
28	141	6
28	127	6
28	174	6
28	280	6
28	81	6
28	4	6
28	152	6
28	225	6
28	208	6
28	9	6
28	18	6
28	176	6
28	121	6
28	1	6
28	30	6
28	191	6
28	53	6
28	307	6
28	298	6
28	26	6
28	12	6
28	285	6
28	180	6
28	223	6
28	256	6
53	298	6
223	28	6
208	28	6
208	28	6
208	28	6
293	26	6
4	28	6
298	53	6
307	18	6
307	223	6
4	28	6
18	28	6
223	225	6
26	293	6
223	26	7
26	223	7
176	223	7
174	28	7
12	26	7
12	26	7
12	141	7
12	307	7
12	223	7
26	12	7
12	28	7
280	53	7
28	176	7
26	127	7
26	174	7
26	280	7
26	4	7
26	152	7
26	208	7
26	18	7
26	121	7
26	30	7
26	191	7
26	53	7
26	307	7
26	298	7
26	12	7
26	180	7
26	69	7
26	256	7
26	176	7
30	26	7
53	280	7
26	30	7
53	127	7
53	26	7
9	18	7
280	53	7
81	28	7
53	280	7
180	152	7
30	26	7
26	30	7
53	280	7
53	298	7
180	18	7
298	53	7
26	127	7
26	174	7
26	280	7
26	4	7
26	152	7
26	208	7
26	18	7
26	121	7
26	30	7
26	191	7
26	53	7
26	307	7
26	298	7
26	12	7
26	180	7
26	69	7
26	256	7
26	176	7
53	1	7
53	280	7
18	127	7
26	127	7
26	174	7
26	280	7
26	81	7
26	4	7
26	152	7
26	208	7
26	9	7
26	18	7
26	121	7
26	64	7
26	30	7
26	191	7
26	53	7
26	307	7
26	298	7
26	12	7
26	285	7
26	180	7
26	69	7
26	223	7
26	256	7
18	208	7
9	26	7
18	28	7
26	9	7
1	53	7
208	307	7
280	151	7
9	26	7
12	28	7
18	307	7
26	4	7
4	26	7
26	9	7
223	307	7
18	307	7
9	26	7
9	225	7
12	28	7
81	142	7
81	28	7
26	152	7
26	152	7
307	208	7
307	208	7
307	208	7
12	28	7
176	223	7
176	28	7
223	28	7
176	223	7
174	53	7
26	9	7
9	26	7
176	223	7
208	18	7
26	152	7
26	152	7
151	152	7
151	152	7
180	28	7
81	28	7
151	54	7
151	54	7
223	176	7
151	152	7
81	28	7
191	225	7
176	223	7
30	280	7
30	81	7
30	121	7
30	64	7
30	151	7
30	69	7
30	223	7
280	53	7
30	176	7
30	280	7
30	81	7
30	152	7
30	121	7
30	64	7
30	151	7
30	26	7
30	69	7
30	223	7
26	92	7
30	176	7
81	28	7
81	30	7
53	1	7
208	18	7
4	12	7
4	12	7
4	12	7
208	28	7
152	151	7
18	208	7
18	307	7
127	256	7
81	26	7
26	81	7
26	121	7
26	121	7
127	18	7
151	152	7
53	280	7
53	1	7
1	53	7
191	208	7
280	53	7
53	280	7
26	121	7
174	53	7
81	28	7
28	121	7
176	223	7
151	30	7
151	152	7
28	141	7
28	127	7
28	174	7
28	81	7
28	4	7
28	152	7
28	208	7
28	9	7
28	18	7
28	176	7
28	121	7
28	1	7
28	64	7
28	30	7
28	191	7
28	53	7
28	307	7
28	298	7
28	26	7
28	12	7
28	285	7
28	180	7
28	223	7
28	256	7
26	28	7
81	142	7
81	28	7
142	81	7
280	292	7
208	18	7
28	127	7
28	174	7
28	81	7
28	4	7
28	152	7
28	208	7
28	9	7
28	18	7
28	176	7
28	1	7
28	64	7
28	191	7
28	53	7
28	298	7
28	26	7
28	223	7
28	256	7
12	1	7
298	4	7
127	256	7
151	152	7
151	152	7
151	280	7
151	280	7
26	298	7
152	142	7
251	285	7
208	307	7
223	28	7
53	174	7
28	280	7
28	127	7
280	28	7
81	142	7
298	53	7
53	298	7
152	151	7
26	293	7
151	152	7
142	81	7
53	280	7
280	53	7
53	280	7
81	142	7
28	280	7
180	225	7
180	298	7
180	152	7
4	26	7
26	4	7
280	53	7
280	28	7
28	127	7
28	174	7
28	280	7
28	81	7
28	4	7
28	152	7
28	208	7
28	9	7
28	18	7
28	176	7
28	121	7
28	1	7
28	64	7
28	30	7
28	191	7
28	53	7
28	307	7
28	298	7
28	26	7
28	12	7
28	285	7
28	180	7
28	223	7
28	256	7
180	18	7
127	28	7
208	225	7
225	208	7
208	225	7
208	225	7
180	225	7
208	225	7
180	225	7
225	180	7
225	208	7
53	280	7
293	292	7
30	26	7
81	28	7
151	54	7
28	195	7
28	141	7
28	127	7
28	174	7
28	280	7
28	81	7
28	4	7
28	208	7
28	9	7
28	18	7
28	121	7
28	1	7
28	64	7
28	30	7
28	53	7
28	307	7
28	298	7
28	26	7
28	12	7
28	285	7
28	223	7
28	256	7
28	251	7
180	225	7
28	280	7
28	4	7
28	18	7
28	53	7
280	53	7
152	180	7
26	174	7
26	174	7
26	174	7
208	307	7
26	174	7
26	81	7
81	26	7
26	81	7
151	280	7
180	225	7
26	81	7
180	225	7
26	81	7
293	292	7
180	225	7
81	142	7
142	81	7
223	28	7
307	127	7
307	208	7
26	81	7
26	81	7
26	81	7
26	81	7
26	81	7
26	81	7
180	298	7
26	81	7
26	81	7
81	26	7
26	81	7
26	81	7
81	26	7
26	81	7
176	223	7
26	152	7
208	26	7
18	28	7
151	152	7
151	280	7
256	18	7
30	26	7
151	280	7
26	208	7
18	208	7
28	151	7
26	280	7
26	152	7
26	225	7
26	208	7
26	18	7
26	30	7
26	307	7
26	298	7
26	12	7
